cluster	count	casing patterns
ས	49108	
ག	45257	
ང	43676	
ན	43091	
ད	39697	
བ	24873	
མ	23845	
ལེ	17684	
དི	16193	
འ	14219	
ར	12220	
དེ	11953	
ཀྱ	9833	
ལ	9767	
འི	9513	
པ	8712	
འོ	8209	
ཀྱི	7940	
མི	7299	
གི	6568	
གྱི	6121	
ཡི	5443	
ཁོ	5299	
ཁ	5194	
པི	5128	
ནི	4848	
དུ	4819	
ཟ	4768	
པོ	4761	
ཡ	4485	
ཆོ	4251	
ཁྱེ	3987	
ཡེ	3808	
ཏེ	3789	
རྒྱུ	3617	
ཞི	3440	
གོ	3248	
ཅི	3062	
ཟི	2987	
མེ	2880	
རྒྱ	2840	
ཀོ	2655	
སུ	2590	
ཕེ	2555	
ཆེ	2528	
ཤུ	2519	
བྱ	2397	
དོ	2260	
ཐོ	2089	
ཟེ	1982	
རི	1887	
དྲ	1879	
ཉི	1790	
ཐུ	1729	
རེ	1703	
ཡོ	1683	
ཚོ	1670	
ཅོ	1651	
མོ	1570	
སོ	1523	
བོ	1426	
བུ	1421	
ཚ	1410	
ལུ	1375	
ཀ	1361	
ཉེ	1316	
སེ	1310	
རུ	1262	
ཆ	1209	
ལོ	1173	
ཤི	1169	
ཞ	1152	
ཁྲི	1144	
ཞུ	1138	
གྲོ	1114	
སྐྱེ	1106	
ཏ	1102	
ཁྱོ	1099	
བྱུ	1072	
སྐོ	1036	
སྟོ	1020	
རྗེ	980	
ཏོ	976	
སྟེ	976	
འུ	972	
གྱོ	955	
ཕོ	951	
ཧ	934	
ཐ	911	
སྐྱ	858	
རྟེ	849	
ངོ	821	
སློ	805	
རོ	789	
ཨ	779	
ཤ	770	
ལྟ	764	
སྨྲ	758	
དཱ	729	
ཇོ	728	
ཤོ	722	
ཕྱི	693	
ལི	680	
ཡུ	647	
ཉ	637	
ཅུ	607	
ཟོ	600	
ཧུ	585	
སྐུ	579	
སྐྱོ	573	
པེ	566	
ཕ	564	
བི	555	
སྐ	545	
ཀུ	529	
དྲི	511	
ཇུ	496	
གུ	492	
ཤེ	490	
བྲ	486	
སྔོ	483	
སྡོ	481	
གྲ	475	
སྲི	472	
ཆུ	455	
ཚུ	446	
ནུ	445	
ཅ	441	
སྒོ	435	
རྟ	432	
ཕུ	430	
ཚེ	429	
ཡཱ	429	
ཏུ	419	
རྩི	406	
སྡི	403	
སི	383	
སྲོ	382	
ཇི	377	
སྡ	371	
རྩ	367	
སླེ	358	
དྲུ	344	
སྤུ	341	
གྲུ	339	
ཨེ	339	
སྟ	336	
བྲི	330	
ལྷ	326	
གེ	288	
ཟླ	283	
སྣ	282	
ཙོ	280	
ནོ	279	
ཕྲུ	279	
ཙ	275	
ཏྲོ	265	
ཏི	260	
ཁྲུ	258	
སྲུ	253	
བྱི	245	
སྡུ	244	
སྲ	244	
བློ	240	
ཕྱ	239	
ཞེ	237	
རྐྱ	226	
ཁྱ	224	
ཕྱོ	224	
ཟུ	223	
ཕྱེ	221	
རྫ	220	
གླི	219	
ཁྲ	211	
མྱོ	208	
ཁྱི	206	
རྩོ	205	
ཇ	199	
ཛི	199	
རྩེ	198	
སྤྱོ	198	
ཕཱ	191	
སྨོ	191	
གླེ	189	
སྤྲོ	189	
སྔ	188	
རྗི	182	
ཛུ	176	
དྲེ	174	
སྒྲུ	174	
ཛ	172	
སཱ	171	
ཐེ	169	
ཁུ	168	
མུ	162	
ཆི	160	
སྙི	158	
ནེ	153	
སླ	150	
རྡོ	146	
རྣ	146	
ལྟོ	144	
རྐྱེ	143	
རྫོ	131	
ཚི	127	
སྤ	127	
ཀེ	124	
ངུ	124	
སྒྲི	124	
ཙུ	122	
བེ	121	
ནཱ	120	
པཱ	119	
ཛོ	118	
ཞོ	117	
བླ	116	
རྐ	116	
ཁྲོ	115	
མྱ	113	
ཉོ	108	
སྙེ	106	
བྲུ	104	
མཱ	104	
རྫུ	104	
ཧེ	103	
ཕྲ	101	
རྒུ	101	
བྲེ	100	
རྒ	99	
གྱུ	97	
ཛེ	97	
ཐི	94	
